"파워링크보고서(2025.06.01.~2025.06.30.),salvatore29:naver"
"광고그룹유형",캠페인,광고그룹,키워드,PC/모바일 매체,노출수,클릭수,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위,방문당 평균페이지뷰,방문당 평균체류시간(초),전환수,전환매출액(원)
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이TNR,모바일,16,0,0,0,2.6,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이감기,모바일,166,1,"3,740","3,740",1.5,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이건강검진비용,모바일,84,0,0,0,3.6,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이골절,모바일,8,0,0,0,3.1,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이구토,모바일,140,0,0,0,3.1,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이기생충약,모바일,28,0,0,0,2.9,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이눈꼽,모바일,4,0,0,0,4,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이눈물,모바일,22,0,0,0,4,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이당뇨,모바일,34,0,0,0,3.4,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이동물병원,모바일,256,0,0,0,1.1,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이디스크,모바일,14,0,0,0,3.5,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이레볼루션,모바일,101,1,253,253,3.4,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이목욕,모바일,507,3,"2,515","7,546",1.5,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이백신,모바일,19,0,0,0,3.3,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이변비,모바일,254,1,"6,281","6,281",1.1,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이병원,모바일,217,0,0,0,3.8,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이복막염,모바일,162,0,0,0,3.5,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이복막염치료제,모바일,7,0,0,0,1.7,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이불임수술,모바일,1,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이상담,모바일,6,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이수술,모바일,4,0,0,0,4,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이심장사상충,모바일,63,0,0,0,3.7,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이심장사상충약,모바일,348,0,0,0,3.6,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이심장전문병원,모바일,3,0,0,0,4,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이안과전문병원,모바일,7,0,0,0,6.7,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이암컷중성화비용,모바일,14,0,0,0,2.9,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이애드보킷가격,모바일,1,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이예방접종,모바일,158,0,0,0,3.7,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이유전자검사,모바일,11,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이전문동물병원,모바일,18,1,"6,600","6,600",4.5,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이전문병원,모바일,101,0,0,0,4.2,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이전문수의사,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이전염병,모바일,16,0,0,0,2.8,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이전염성복막염,모바일,17,0,0,0,3.8,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이접종,모바일,11,0,0,0,3.6,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이종합검진비용,모바일,1,0,0,0,4,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이종합백신,모바일,88,0,0,0,2.7,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이중성화,모바일,5,0,0,0,8.2,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이중성화병원,모바일,8,0,0,0,3.1,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이중성화비용,모바일,342,1,"1,650","1,650",3.3,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이중성화수술,모바일,18,0,0,0,4.7,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이중성화수술비용,모바일,152,1,"2,717","2,717",2.5,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이진드기,모바일,97,0,0,0,2.9,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이질병,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이처방식,모바일,3,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이치주염,모바일,8,0,0,0,3.9,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이턱드름,모바일,423,0,0,0,2.2,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이허피스,모바일,244,0,0,0,2.9,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,고양이혈액투석,모바일,3,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,암컷고양이중성화,모바일,12,0,0,0,2.3,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_고양이키워드,암컷고양이중성화비용,모바일,34,0,0,0,3.9,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,-,모바일,23,0,0,0,2.9,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,24시간동물병원,모바일,382,2,"7,601","15,202",3.5,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,24시동물병원,모바일,964,3,"4,503","13,508",4.5,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,24시특수동물병원,모바일,6,1,121,121,2,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,개금동물병원,모바일,2,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,대형견동물병원,모바일,2,0,0,0,11.5,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,동물CT,모바일,1,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,동물농장병원,모바일,11,1,77,77,1,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,동물물리치료,모바일,1,0,0,0,4,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,동물병원추천,모바일,1,0,0,0,15,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,동물보조기,모바일,2,0,0,0,4,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,동물안과전문병원,모바일,1,0,0,0,7,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,동물의족,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,동물한의원,모바일,4,0,0,0,1.8,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,반려동물등록,모바일,29,0,0,0,4.7,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,야간동물병원,모바일,35,0,0,0,4.4,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,주말동물병원,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,일반_동물키워드,피부전문동물병원,모바일,2,0,0,0,6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,-,모바일,32,1,99,99,1.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,마두강아지마사지,모바일,8,0,0,0,2.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,마두강아지재활운동,모바일,12,0,0,0,2.2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,마두강아지지방종,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,마두강아지침치료,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,마두역강아지침치료,모바일,7,0,0,0,2.4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,마두역강아지한약,모바일,3,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,마두역아포퀠가격,모바일,4,0,0,0,1.8,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지CT,모바일,4,0,0,0,1.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지CT비용,모바일,3,1,77,77,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지MRI,모바일,23,1,220,220,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지MRI비용,모바일,2,1,77,77,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지PDA,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지간종양,모바일,4,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지고관절탈구,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지교정,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지녹내장,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지뇌수막염,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지디스크병원,모바일,2,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지디스크수술,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지디스크치료,모바일,4,0,0,0,1.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지목디스크,모바일,2,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지물리치료,모바일,2,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지백내장,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지백내장병원,모바일,3,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지백내장수술,모바일,8,0,0,0,1.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지병원,모바일,16,1,825,825,1.7,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지수술,모바일,2,0,0,0,3.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지수중재활,모바일,3,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지슬개골병원,모바일,1,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지슬개골수술,모바일,3,0,0,0,2.7,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지신부전,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지심장병,모바일,2,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지심장병원,모바일,3,1,198,198,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지심장사상충,모바일,2,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지심장초음파,모바일,3,0,0,0,1.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지안과,모바일,38,0,0,0,1.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지안과병원,모바일,3,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지안과전문,모바일,2,0,0,0,1.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지알러지검사,모바일,6,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지암컷중성화,모바일,"1,036",1,165,165,1.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지예방접종,모바일,2,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지운동,모바일,3,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지재활,모바일,3,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지재활병원,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지재활센터,모바일,2,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지종양수술,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지종합검진,모바일,18,0,0,0,2.1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지중성화,모바일,15,0,0,0,1.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지진드기,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지치석제거,모바일,3,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지침치료,모바일,19,0,0,0,1.1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지피부과,모바일,2,0,0,0,2.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지피부병,모바일,2,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지한방병원,모바일,9,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지한방치료,모바일,2,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지한약,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지한의원,모바일,6,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산강아지휠체어,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산대형견병원,모바일,2,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산대형견중성화,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산동구강아지한약,모바일,2,0,0,0,2.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산동구예방접종,모바일,4,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산슬개골전문병원,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산아포퀠가격,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산애견MRI,모바일,2,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산애견병원,모바일,7,0,0,0,2.7,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산애견안과,모바일,4,0,0,0,1.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산애견한방병원,모바일,2,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산예방접종,모바일,11,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산자궁축농증,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산전염성복막염,모바일,5,0,0,0,2.2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산중성화,모바일,12,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산중성화수술비용,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,일산하트가드,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,정발산강아지CT,모바일,3,0,0,0,1.7,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,정발산강아지MRI,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드1,정발산애견병원,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,-,모바일,236,6,90,539,2.2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이CT,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이MRI,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이TNR,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이건강검진,모바일,18,1,77,77,1.9,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이건강검진비용,모바일,5,0,0,0,1.2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이레볼루션,모바일,3,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이목욕,모바일,41,2,77,154,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이병원,모바일,19,0,0,0,4.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이복막염,모바일,3,0,0,0,1.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이수술,모바일,1,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이심장병,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이심장사상충약,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이심장초음파,모바일,2,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이안과전문병원,모바일,1,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이예방접종,모바일,3,0,0,0,1.7,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이전문,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이전문병원,모바일,1,0,0,0,4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이접종,모바일,3,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이종합검진,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이중성화,모바일,5,0,0,0,1.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이중성화병원,모바일,3,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이중성화비용,모바일,5,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이중성화수술,모바일,23,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산고양이치주염,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,일산동구고양이병원,모바일,3,2,77,154,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_고양이키워드,정발산고양이병원,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,-,모바일,"8,592",125,985,"123,090",1.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,고양시동물병원,모바일,625,0,0,0,2.9,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,김포24시동물병원,모바일,385,9,"5,169","46,519",3.4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,김포동물병원,모바일,35,0,0,0,11.7,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,대화24시동물병원,모바일,8,1,77,77,3.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,대화동동물병원,모바일,32,1,308,308,3.8,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,대화동물병원,모바일,67,0,0,0,2.8,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,대화역동물병원,모바일,51,1,132,132,3.9,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,마두24시동물병원,모바일,1,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,마두동동물병원,모바일,7,1,"1,111","1,111",2.4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,마두동물병원,모바일,19,0,0,0,2.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,마두역동물병원,모바일,28,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,마두역동물병원추천,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,백마동물병원,모바일,854,0,0,0,1.2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,백석동동물병원,모바일,104,1,"1,474","1,474",2.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,백석동물병원,모바일,150,0,0,0,2.4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,백석역동물병원,모바일,13,0,0,0,3.8,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,삼송동물병원,모바일,115,1,649,649,3.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,식사동물병원,모바일,2,0,0,0,1.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,운정24시동물병원,모바일,76,1,341,341,2.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,운정동물병원,모바일,248,2,644,"1,287",3.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산24시간동물병원,모바일,23,1,88,88,3.4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산24시동물병원,모바일,473,32,"9,869","315,799",2.2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산2차동물병원,모바일,47,0,0,0,3.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산MRI동물병원,모바일,9,2,77,154,2.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동구24시동물병원,모바일,5,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동구동물MRI,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동구동물병원,모바일,29,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물CT,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물MRI,모바일,3,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물메디컬센터,모바일,7,0,0,0,1.9,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물병원,모바일,"5,501",166,"14,479","2,403,478",1.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물병원CT,모바일,8,1,77,77,2.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물병원MRI,모바일,14,1,77,77,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물병원내시경,모바일,3,1,77,77,4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물병원수술,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물병원예방접종,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물병원응급실,모바일,13,1,77,77,4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물병원중성화,모바일,7,0,0,0,1.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물병원진료비,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물병원추천,모바일,58,4,154,616,2.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물의료센터,모바일,24,0,0,0,2.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산동물한방병원,모바일,8,0,0,0,1.4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산반려동물등록,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산서구동물병원,모바일,73,0,0,0,2.2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산시티동물병원,모바일,420,11,67,737,1.9,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산심장동물병원,모바일,2,0,0,0,3.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산안과동물병원,모바일,2,0,0,0,4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산야간동물병원,모바일,8,2,77,154,3.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산외과동물병원,모바일,1,0,0,0,4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산중성화동물병원,모바일,4,0,0,0,3.8,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산피부전문동물병원,모바일,1,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,일산한방동물병원,모바일,16,0,0,0,1.1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,장항동동물병원,모바일,33,1,88,88,3.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,정발산24시동물병원,모바일,1,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,정발산동물병원,모바일,48,0,0,0,3.5,0,0,0,0
